MachineID,Model Revision,Lot Number,Sub Lot Number,Index,Lane,Panel Barcode,Date,Panel Result,ModuleID,Module Name,Grouping Module Barcode,Module Barcode,Module Result,Location Name,Component Code,Sub Code,Comp. Barcode,Comp.Result,Rep.Defect,SizeX,SizeY,OffsetX,OffsetY,M.OffsetX,M.OffsetY,T.OffsetX,T.OffsetY,Rotation,BodyLift,BodyLiftAngle,Height,Height(%),Area,Area(%),Volume,Volume(%),Coplanarity,TopGray,BridgeComponents,IPC,User Module 1,User Module 2,Lift ROI,Lift Min,Lift Max,B.OffsetX,B.OffsetY,B.Length,B.Width,M.Interference Left,M.Interference Right,M.Interference Top,M.Interference Bottom,C.Interference Location,C.Interference Distance,Gap Height(Die to Ball),Measure Pos,Feature Distance
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C211,0160-9122-0001,,,GOOD,,887.110,464.495,-2.547,-15.021,2.547,15.021,0,0,-3.442,14.458,1.233,483.934,98.762,497800.000,120.808,0,0,0,0,,,,,491.163|476.705,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C301,453564096771-0001,,,GOOD,,3136.410,2273.900,3.774,79.234,79.234,-3.774,0,0,0.687,20.080,0.506,2447.390,95.976,7680400.000,107.691,0,0,0,0,,,,,2457.428|2437.348,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C302,453564096771-0001,,,GOOD,,3136.410,2273.900,31.704,16.572,16.572,-31.704,0,0,-0.154,23.293,0.414,2465.860,96.701,7678100.000,107.659,0,0,0,0,,,,,2477.508|2454.215,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C303,453564941871-0001,,,GOOD,,1909.130,1170.510,8.424,-61.598,-61.598,-8.424,0,0,0.600,14.458,0.417,1243.770,97.935,2377200.000,106.379,0,0,0,110,,,,,1251.002|1236.545,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C304,453564841881-0001,,,GOOD,,1738.160,1053.430,-11.055,8.263,-8.263,-11.055,0,0,-0.548,13.655,0.874,1176.710,98.883,2178700.000,118.988,0,0,0,181,,,,,1169.878|1183.532,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C305,453564841881-0001,,,GOOD,,1738.160,1053.430,-56.794,37.267,-37.267,-56.794,0,0,0.752,2.410,0.950,1157.430,97.263,2120600.000,115.815,0,0,0,183,,,,,1158.633|1156.223,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C306,453564201991-0001,,,GOOD,,2874.730,2428.860,-49.796,-38.503,38.503,-49.796,0,0,-1.750,5.622,0.942,2480.320,98.425,7357900.000,105.379,0,0,0,0,,,,,2483.131|2477.508,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C307,453564201991-0001,,,GOOD,,2874.730,2428.860,-79.984,-56.282,56.282,-79.984,0,0,-0.646,4.819,0.915,2428.510,96.370,7337000.000,105.080,0,0,0,0,,,,,2430.922|2426.103,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C413,0160-8881-0001,,,GOOD,,895.386,459.700,17.132,-10.929,-10.929,-17.132,0,0,0.659,8.032,0.484,477.508,95.502,478000.000,116.130,0,0,0,0,,,,,481.524|473.492,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C414,0160-9250-0001,,,GOOD,,1520.980,811.875,-39.381,-39.250,-39.250,39.381,0,0,0.802,18.474,0.083,815.259,95.913,1365400.000,110.573,0,0,0,0,,,,,824.496|806.022,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C416,0160-9213-0001,,,GOOD,,915.056,457.528,-9.532,12.126,-12.126,-9.532,0,0,-1.984,13.655,0.738,463.452,96.553,463500.000,110.709,0,0,0,0,,,,,456.625|470.279,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C418,0160-9213-0001,,,GOOD,,915.056,457.528,-8.987,33.754,-33.754,-8.987,0,0,-1.279,3.213,0.671,462.247,96.302,499300.000,119.260,0,0,0,0,,,,,460.641|463.854,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C419,0160-9214-0001,,,GOOD,,940.213,449.468,-46.776,8.710,-46.776,8.710,0,0,0.666,18.474,1.415,489.958,97.992,517500.000,122.457,0,0,0,0,,,,,499.195|480.721,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C420,0160-9213-0001,,,GOOD,,915.056,457.528,12.407,11.008,-12.407,-11.008,0,0,-1.233,4.016,0.402,438.553,91.365,465500.000,111.187,0,0,0,0,,,,,436.545|440.561,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C421,0160-9213-0001,,,GOOD,,915.056,457.528,-5.419,-11.461,5.419,11.461,0,0,-1.818,12.048,1.207,443.372,92.369,445200.000,106.338,0,0,0,0,,,,,437.348|449.396,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C424,0160-9213-0001,,,GOOD,,915.056,457.528,27.132,-11.516,-27.132,11.516,0,0,0.475,6.426,0.536,453.412,94.461,475500.000,113.576,0,0,0,0,,,,,456.625|450.199,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C430,0160-9213-0001,,,GOOD,,915.056,457.528,-13.045,-10.937,13.045,10.937,0,0,-2.248,8.835,1.073,445.781,92.871,475900.000,113.671,0,0,0,0,,,,,450.199|441.364,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C431,0160-9213-0001,,,GOOD,,915.056,457.528,-1.249,5.836,1.249,-5.836,0,0,0.485,16.868,1.609,420.079,87.516,461200.000,110.160,0,0,0,0,,,,,411.645|428.512,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C433,0160-9213-0001,,,GOOD,,915.056,457.528,0.386,16.222,16.222,-0.386,0,0,-1.097,10.442,0.067,460.239,95.883,487000.000,116.322,0,0,0,0,,,,,465.460|455.018,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C434,0160-9250-0001,,,GOOD,,1520.980,811.875,-30.140,-5.199,5.199,-30.140,0,0,2.746,16.064,0.083,808.432,95.110,1360900.000,110.208,0,0,0,0,,,,,800.400|816.464,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C470,0160-9303-0001,,,GOOD,,882.570,471.225,-14.393,-17.646,-17.646,14.393,0,0,-0.612,5.622,0.797,481.123,94.338,500100.000,120.248,0,0,0,0,,,,,483.934|478.312,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C475,453564971231-0001,,,GOOD,,2025.320,1269.600,41.178,-30.068,-41.178,30.068,0,0,1.337,2.410,0.132,1358.230,97.715,2913000.000,113.287,0,0,0,0,,,,,1357.026|1359.436,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,C520,0160-9213-0001,,,GOOD,,915.056,457.528,11.249,-18.000,-18.000,-11.249,0,0,-0.300,15.261,0.268,480.320,100.067,465300.000,111.139,0,0,0,0,,,,,487.950|472.689,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,E201,9170-1733-0001,,,GOOD,,3074.570,2396.120,75.281,-69.507,75.281,-69.507,0,0,2.681,0.803,0.151,2485.140,95.582,7463700.000,101.312,0,0,0,0,,,,,2485.541|2484.737,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,E301,9170-1733-0001,,,GOOD,,3074.570,2396.120,-26.261,-62.313,-26.261,-62.313,0,0,1.337,9.639,0.252,2470.280,95.011,7649100.000,103.829,0,0,0,0,,,,,2465.460|2475.099,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,E410,9170-8230-0001,,,GOOD,,959.083,450.786,-21.601,-47.593,-47.593,21.601,0,0,0.439,8.032,0.262,487.147,95.519,466800.000,107.970,0,0,0,0,,,,,491.163|483.131,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R201,0699-6768-0001,,,GOOD,,984.189,505.292,0.730,0.054,0.054,-0.730,0,0,-2.630,3.213,0.347,312.047,100.660,553900.000,111.381,0,0,0,187,,,,,310.440|313.653,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R202,0699-6329-0001,,,GOOD,,1003.030,528.771,-42.988,-2.150,-42.988,-2.150,0,0,2.300,8.835,0.910,297.187,95.867,563300.000,106.208,0,0,0,190,,,,,292.769|301.605,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R203,453564115431-0001,,,NG,Solder Joint,1003.030,528.771,-50.087,17.592,-50.087,17.592,0,0,1.306,0,0,317.669,102.474,595200.000,112.223,0,0,0,187,,,,,317.669|317.669,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R204,0699-7092-0001,,,GOOD,,1607.040,855.488,50.643,-35.584,-50.643,35.584,0,0,0.750,3.213,0.234,427.709,99.467,1440100.000,104.750,0,0,0,85,,,,,429.316|426.103,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R205,0699-7142-0001,,,GOOD,,1607.040,855.488,29.464,-7.656,-29.464,7.656,0,0,1.318,16.868,0.351,400.802,95.429,1374700.000,99.993,0,0,0,178,,,,,409.235|392.368,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R206,453564127171-0001,,,GOOD,,2007.260,1269.900,5.055,-91.197,-5.055,91.197,0,0,0.786,4.819,0.369,500.802,96.308,2697000.000,105.805,0,0,0,146,,,,,503.211|498.392,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R306,0699-7507-0001,,,GOOD,,1610.610,826.086,-47.414,-11.884,-47.414,-11.884,0,0,2.704,14.458,0.231,420.480,97.786,1423700.000,107.005,0,0,0,191,,,,,413.251|427.709,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R401,453564115181-0001,,,GOOD,,1003.600,532.837,-8.935,-42.083,-8.935,-42.083,0,0,1.147,5.622,0.187,278.713,84.459,542200.000,101.392,0,0,0,188,,,,,275.902|281.524,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R402,0699-6768-0001,,,GOOD,,984.189,505.292,1.864,1.698,-1.864,-1.698,0,0,1.482,4.016,0,306.022,98.717,553300.000,111.260,0,0,0,190,,,,,304.014|308.030,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R403,0699-6768-0001,,,GOOD,,984.189,505.292,5.729,4.842,4.842,-5.729,0,0,-3.097,8.032,0.116,312.047,100.660,561800.000,112.969,0,0,0,188,,,,,316.063|308.030,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R410,0699-6620-0001,,,GOOD,,984.562,496.039,-18.756,-21.053,-18.756,-21.053,0,0,1.165,5.622,0.901,312.448,97.640,618100.000,126.561,0,0,0,186,,,,,309.637|315.259,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R411,0699-3993-0001,,,GOOD,,1519.980,814.433,22.099,21.943,-22.099,-21.943,0,0,0.766,9.639,0.703,391.565,88.992,1326200.000,107.131,0,0,0,142,,,,,396.384|386.745,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R412,0699-7329-0001,,,GOOD,,954.607,501.169,-5.884,-38.454,-38.454,5.884,0,0,-0.479,2.410,0.131,288.352,90.110,540000.000,112.872,0,0,0,4,,,,,289.557|287.147,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R413,0699-7329-0001,,,GOOD,,954.607,501.169,3.553,-35.955,-35.955,-3.553,0,0,-0.627,11.245,0.196,300.802,94.001,558400.000,116.718,0,0,0,2,,,,,306.424|295.179,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R414,0699-6768-0001,,,GOOD,,984.189,505.292,-16.138,-7.416,7.416,-16.138,0,0,0.012,15.261,0.462,306.022,98.717,583300.000,117.293,0,0,0,186,,,,,298.392|313.653,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R415,0699-6759-0001,,,GOOD,,978.292,520.961,-28.858,-24.703,-24.703,28.858,0,0,-0.616,4.016,1.154,305.219,95.381,570200.000,111.880,0,0,0,185,,,,,303.211|307.227,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R417,0699-3982-0001,,,GOOD,,1504.840,784.515,-13.639,29.386,-29.386,-13.639,0,0,-1.163,16.868,0.083,431.324,91.771,1369200.000,115.978,0,0,0,146,,,,,422.890|439.757,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R422,453564841211-0001,,,GOOD,,1518.020,864.106,25.654,20.673,-25.654,-20.673,0,0,-0.099,18.474,0.890,424.095,94.243,1347600.000,102.735,0,0,0,109,,,,,433.332|414.858,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R427,0699-3978-0001,,,GOOD,,1504.840,784.515,12.420,-4.190,-4.190,-12.420,0,0,1.219,8.835,0.207,425.701,92.544,1385600.000,117.367,0,0,0,148,,,,,430.119|421.283,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R430,0699-7305-0001,,,GOOD,,960.764,515.664,-10.785,14.342,-14.342,-10.785,0,0,-1.806,12.851,0.065,288.753,93.146,585600.000,118.200,0,0,0,10,,,,,282.328|295.179,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R431,0699-7305-0001,,,GOOD,,960.764,515.664,-2.736,-3.605,3.605,-2.736,0,0,1.248,22.490,1.178,288.753,93.146,589100.000,118.906,0,0,0,7,,,,,277.508|299.998,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R454,0699-4768-0001,,,GOOD,,3010.880,1457.900,-20.998,-10.205,-20.998,-10.205,0,0,-0.284,14.458,0.545,522.488,91.665,4765600.000,108.567,0,0,0,77,,,,,515.259|529.717,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R463,0699-6329-0001,,,GOOD,,1003.030,528.771,13.849,23.731,-13.849,-23.731,0,0,4.057,20.884,2.122,314.456,101.437,591800.000,111.582,0,0,0,191,,,,,304.014|324.898,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R464,0699-7196-0001,,,GOOD,,987.710,523.193,-9.144,-2.710,2.710,-9.144,0,0,1.511,9.639,1.204,286.344,89.482,630700.000,122.048,0,0,0,190,,,,,291.163|281.524,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R472,0699-4001-0001,,,GOOD,,1521.730,843.025,-22.307,9.664,9.664,22.307,0,0,-0.581,8.835,0.920,430.520,95.671,1271600.000,99.123,0,0,0,133,,,,,426.103|434.938,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R473,0699-6329-0001,,,NG,Misalignment,1003.030,528.771,11.577,15.771,-11.577,-15.771,0,0,5.746,4.016,0.505,304.416,98.199,569900.000,107.453,0,0,0,190,,,,,302.408|306.424,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R512,0699-6486-0001,,,GOOD,,964.189,503.055,26.902,27.661,-27.661,26.902,0,0,-0.008,2.410,0.517,286.745,86.893,545500.000,112.465,0,0,0,3,,,,,285.541|287.950,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R513,0699-6486-0001,,,GOOD,,964.189,503.055,27.920,21.198,-21.198,27.920,0,0,-1.199,5.622,0.323,288.352,87.379,556000.000,114.630,0,0,0,2,,,,,285.541|291.163,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R514,0699-6486-0001,,,GOOD,,964.189,503.055,42.210,28.609,-28.609,42.210,0,0,0.620,22.490,0.904,293.573,88.961,543100.000,111.970,0,0,0,4,,,,,282.328|304.818,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R515,0699-6486-0001,,,GOOD,,964.189,503.055,56.476,37.547,-37.547,56.476,0,0,-1.133,10.442,0.065,281.926,85.432,542600.000,111.867,0,0,0,2,,,,,276.705|287.147,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R516,0699-6486-0001,,,GOOD,,964.189,503.055,14.255,49.814,-49.814,14.255,0,0,-0.577,4.016,0.517,293.974,89.083,550800.000,113.558,0,0,0,4,,,,,291.966|295.982,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,1,Board1,,,NG,R520,0699-6768-0001,,,GOOD,,984.189,505.292,7.824,-12.442,7.824,-12.442,0,0,-0.981,2.410,0,314.858,101.567,558200.000,112.245,0,0,0,190,,,,,313.653|316.063,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,2,Board2,,,NG,C201,453564096771-0001,,,GOOD,,3136.410,2273.900,12.047,28.109,28.109,-12.047,0,0,-0.218,10.442,0.368,2444.180,95.850,7656400.000,107.355,0,0,0,0,,,,,2449.396|2438.954,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,2,Board2,,,NG,C202,453564096771-0001,,,GOOD,,3136.410,2273.900,26.439,25.096,25.096,-26.439,0,0,-0.211,14.458,0.345,2443.770,95.834,7722300.000,108.279,0,0,0,0,,,,,2451.002|2436.544,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,2,Board2,,,NG,C203,453564096771-0001,,,GOOD,,3136.410,2273.900,24.524,45.855,45.855,-24.524,0,0,0.234,14.458,0.299,2448.590,96.023,7758000.000,108.779,0,0,0,0,,,,,2455.822|2441.364,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,2,Board2,,,NG,C204,453564872711-0001,,,GOOD,,1490.370,783.401,-23.327,-52.628,-52.628,23.327,0,0,1.174,7.229,1.005,798.392,97.365,1352700.000,115.857,0,0,0,0,,,,,794.777|802.006,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,2,Board2,,,NG,C205,0160-9250-0001,,,GOOD,,1520.980,811.875,-29.662,-2.590,-29.662,-2.590,0,0,-0.007,4.016,0.165,801.605,94.306,1386600.000,112.289,0,0,0,0,,,,,799.597|803.613,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,2,Board2,,,NG,C206,453564110601-0001,,,GOOD,,1911.430,1170.970,48.101,-58.080,-58.080,-48.101,0,0,-1.524,8.032,0.036,1197.990,96.612,2307300.000,103.086,0,0,0,0,,,,,1202.006|1193.974,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,2,Board2,,,NG,C207,453564110601-0001,,,GOOD,,1911.430,1170.970,-8.952,-19.125,19.125,-8.952,0,0,-1.126,5.622,0.036,1220.080,98.393,2300900.000,102.800,0,0,0,0,,,,,1217.267|1222.890,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,78,Front,DD-DDD,2023-09-13 16:18:11,NG,2,Board2,,,NG,C208,453564110601-0001,,,GOOD,,1911.430,1170.970,-40.295,-37.843,37.843,-40.295,0,0,-0.938,5.622,0.071,1226.500,98.912,2315700.000,103.461,0,0,0,0,,,,,1223.693|1229.316,0,0,0,0,0,0,0,0,0,0,,0,0,,
